"Headline","Publisher","Date"
"Places in New Zealand for which 2019 was the warmest year on record","Stuff.co.nz","2020-01-08"
"Hottest on record: NZ's warmest places in 2019","Newshub","2020-01-08"
"Wellington Zoo poo turned into compost for charity","New Zealand Herald","2020-01-08"
"Officer who crashed car on Auckland's Southern Motorway 'blessed'","New Zealand Herald","2020-01-08"
"Coromandel beachgoers help re-float stranded pilot whales","TVNZ","2020-01-08"
"Common dolphin found dead in Wellington's Evans Bay","New Zealand Herald","2020-01-08"
"New Zealand's first ocean farm plan divides submitters","New Zealand Herald","2020-01-08"
"Proposal for New Zealand's first ocean farm plan off Marlborough divides submitters","TVNZ","2020-01-08"
"Helen Clark questions National MP Jian Yang planning Simon Bridges' China trip","Stuff.co.nz","2020-01-08"
"Six-year-old water skis with orca in the Marlborough Sounds","Stuff.co.nz","2020-01-08"
"Karaoke businessman and 'wife' ordered to give up $2.15m in assets, including east Auckland house","New Zealand Herald","2020-01-08"
"Man charged with murder following fatal incident at Waihi property","TVNZ","2020-01-08"
"Waihi beach residents shouldn't worry after two deaths on same street are 'just a coincidence'- Mayors","Newshub","2020-01-08"
"Murder charge, arrest after Waihi Beach weekend death","Stuff.co.nz","2020-01-08"
"New Plymouth couple celebrate 70 years of wedded bliss","Stuff.co.nz","2020-01-08"
"Blind man and dog lost for eight hours after walking in Dome Valley","Stuff.co.nz","2020-01-08"
"Elderly, blind man rescued after spending more than eight hours lost in Auckland bush","TVNZ","2020-01-08"
"Warning 2020 may be a tough year in rental market","Stuff.co.nz","2020-01-08"
"Mike King recovering in Waikato Hospital after motorcycle crash","TVNZ","2020-01-08"
"Weather: Strong winds cut electricity across North Island regions","Newshub","2020-01-08"
"Auckland cop charged with careless driving after two injured in Great South Rd crash","New Zealand Herald","2020-01-08"
"Auckland cop charged with careless driving over crash that left two people injured","TVNZ","2020-01-08"
"Family rescued after being caught out by rapids in Motueka River","Stuff.co.nz","2020-01-08"
"Family ends up in dangerous situation on Motueka River during kayaking excursion","RNZ","2020-01-08"
"Inexperienced group with wrong equipment rescued after 'dangerous' kayaking mission down rapids","TVNZ","2020-01-08"
"Dramatic rescue of family from raging Motueka River rapids","New Zealand Herald","2020-01-08"
"Police locate body in search for missing Ngaruawahia man","Stuff.co.nz","2020-01-08"
"'Major' gas leak sparks evacuation after truck hits main in Mt Wellington, Auckland","Stuff.co.nz","2020-01-08"
"Three yellow-eyed penguin killed, likely by stoats","New Zealand Herald","2020-01-08"
"Snow falls on hills in Southland","Stuff.co.nz","2020-01-08"
"Six people drowned over the holidays - two more than last year","New Zealand Herald","2020-01-08"
"'Preventable' holiday drownings a warning for beachgoers","Newshub","2020-01-08"
"Six drowning deaths recorded over the official holiday period","Newstalk ZB","2020-01-08"
"Unseasonable chill not likely to hang around","Otago Daily Times","2020-01-08"
"Unseasonable chill to give way to weekend warmth","TVNZ","2020-01-08"
"Unseasonable chill set to give way to weekend warmth","RNZ","2020-01-08"
"Chilly start, but warmer weekend ahead","Otago Daily Times","2020-01-08"
"Four people remain in critical condition in NZ hospitals after Whakaari/White Island eruption","TVNZ","2020-01-08"
"Whakaari/White Island remains active, no-go zone reduced","RNZ","2020-01-08"
"Cadaver skin and plastic surgery: How the White Island survivors are being treated","Irish Times","2020-01-08"
"Judge throws out appeal: Otago man savagely beat his partner, revived her to continue abuse","New Zealand Herald","2020-01-08"
"Sentence appeal dismissed for man who beat partner","RNZ","2020-01-08"
"Tot hospitalised after hot pools incident in Tauranga","Stuff.co.nz","2020-01-08"
"Woman injured after car and train crash in Wairarapa","Stuff.co.nz","2020-01-08"
"Man who assaulted Rotorua teacher gets supervision sentence","Stuff.co.nz","2020-01-08"
"Whakaari/White Island: Victims battle burns, volcano simmers","Stuff.co.nz","2020-01-08"
"Jacinda Ardern named 'Pacific Person of the Year'","TVNZ","2020-01-08"
"Prime Minister Jacinda Ardern named Pacific Person of the Year","Stuff.co.nz","2020-01-08"
"'Charismatic' New Zealand PM Jacinda Ardern named Pacific person of the year","The Guardian","2020-01-08"
"Australians beg Jacinda Ardern to lead the country","Daily Mail","2020-01-08"
"The 2020 election and 12 months since March 15 terrorist attacks - what will the coming year bring for New Zealand?","TVNZ","2020-01-08"
"'Volume' closes public toilet on busy tourist highway at Athol","Stuff.co.nz","2020-01-08"
"Core benefits don't provide enough to budget with, money helpline says","Stuff.co.nz","2020-01-08"
"Southland farmer fears M bovis back","Otago Daily Times","2020-01-08"
"Southland farmer fears M.bovis back on property despite culling of 1700 cattle","TVNZ","2020-01-08"
"Farmer fears M bovis back on property despite culling of 1700 cattle","Newshub","2020-01-08"
"Farmer fears M.bovis back on property despite culling of 1700 cattle","New Zealand Herald","2020-01-08"
"Driver suffers minor injuries after train hits car in Invercargill","Stuff.co.nz","2020-01-08"
"Vehicle collides with train in Invercargill","Otago Daily Times","2020-01-08"
"Christchurch's first 'corpse flower' bloom attracts large crowds","Stuff.co.nz","2020-01-08"
"Hurunui district the South Island's last remaining dry 'hotspot'","Stuff.co.nz","2020-01-08"
"Papatoetoe deaths: Ricky Nath laid to rest in Fiji as 4-year-old fights for life","Stuff.co.nz","2020-01-08"
"Hamilton man facing $1.7m theft charge locked in Singapore prison","New Zealand Herald","2020-01-08"
"Waihi Beach murder accused appears in court","New Zealand Herald","2020-01-08"
"Lost at sea: $150000 worth of technical instruments","Stuff.co.nz","2020-01-08"
"Staying connected helps mental health in elderly","Stuff.co.nz","2020-01-08"
"Australia bushfires reaching Taranaki ex-pats","Stuff.co.nz","2020-01-08"
"Police investigating Punakaiki's damaged water supply","Stuff.co.nz","2020-01-08"
"Flights over Whakaari White Island likely to resume, but landings are not on the cards","Stuff.co.nz","2020-01-09"
"Top health official praises Whakaari/White Island response","RNZ","2020-01-09"
"White Island tragedy a month on: Landings could be off limits under future tours","New Zealand Herald","2020-01-09"
"White Island eruption: Ngati Awa speak out one month after tragedy","Newshub","2020-01-09"
"Whakaari /White Island eruption: Round-the-clock medical care for victims","RNZ","2020-01-09"
"'This trend is not our friend' - 2019 NZ's fourth hottest year","New Zealand Herald","2020-01-09"
"2019 was New Zealand's fourth warmest year on record - Niwa","Stuff.co.nz","2020-01-09"
"2019 was NZ's fourth-warmest year on record, world's second-warmest","Newshub","2020-01-09"
"'It is quite worrying' - global extreme weather to continue as result of climate change, expert predicts","TVNZ","2020-01-09"
"On a hot streak: Warming climate a wake up call","Stuff.co.nz","2020-01-09"
"Papatoetoe deaths: Boy who was in critical condition opens his eyes","Stuff.co.nz","2020-01-09"
"Auckland University terminates enrolment after alleged rape victim attempts suicide","Stuff.co.nz","2020-01-09"
"2020 shocker: Five 'preventable' workplace deaths in six days","Stuff.co.nz","2020-01-09"
"One person dead after tree falls on them in Gisborne forestry operation","New Zealand Herald","2020-01-09"
"One dead after tree falls on person at Gisborne forestry block","RNZ","2020-01-09"
"Person killed by falling tree near Gisborne","Stuff.co.nz","2020-01-09"
"Fight against Hawke's Bay forest fire enters third day","Newshub","2020-01-09"
"Aerial shots reveal damage wreaked by huge Hawke's Bay forest blaze","New Zealand Herald","2020-01-09"
"Hawke's Bay fire: Firefighters contain forest blaze after two-day effort","Newshub","2020-01-09"
"Napier forest fire 'contained' as weather aids the battle","Stuff.co.nz","2020-01-09"
"Firefighters mopping up 350 hectare blaze","Stuff.co.nz","2020-01-09"
"Quiz: Afternoon trivia challenge January 10, 2020","Stuff.co.nz","2020-01-09"
"Looters raid fire-ravaged Canterbury pub Kirwee Tavern - again","New Zealand Herald","2020-01-09"
"Looters target fire-ravaged Canterbury pub Kirwee Tavern again","TVNZ","2020-01-09"
"Watch: Digger to the rescue as car crashes on to west Auckland rail lines","New Zealand Herald","2020-01-09"
"Watch: Digger operator expertly wrangles car off Auckland train tracks","TVNZ","2020-01-09"
"Warm, sunny weekend for most of the North Island but rain, gales for the South Island","Stuff.co.nz","2020-01-09"
"Beachgoers defecating in dunes at Piha beach due to lack of toilets, residents say","Stuff.co.nz","2020-01-09"
"Overnight rain helps Tangoio fire fight, 30C possible this weekend","New Zealand Herald","2020-01-09"
"Man charged after 13-hour police stand-off in Tauranga","New Zealand Herald","2020-01-09"
"Proposed electorate changes: Kiwis concerned over names and splitting communities","Stuff.co.nz","2020-01-09"
"73-year-old faces long wait for social housing in Christchurch","Stuff.co.nz","2020-01-09"
"Whakaari/White Island: More injured tourists to go home in January","Stuff.co.nz","2020-01-09"
"Whakaari - White Island eruption: One month on and victims continue to fight for their lives","New Zealand Herald","2020-01-09"
"Support continues for eruption victims - The Bay's News First","SunLive","2020-01-09"
"Whakaari/White Island: More tourists' bodies to be sent home in January","Stuff.co.nz","2020-01-09"
"Whakaari / White Island eruption: Victims still fighting for their lives one month on","RNZ","2020-01-09"
"Quiz: Afternoon trivia challenge January 9, 2020","Stuff.co.nz","2020-01-09"
"Owairaka/Mt Albert dispute: Protesters, iwi holding 'unity' wananga over Auckland maunga tree-felling plans","New Zealand Herald","2020-01-09"
"Two car crash near Waitomo leaves three people injured","Stuff.co.nz","2020-01-09"
"Searching for New Zealand's electricity future in the deep heat","Stuff.co.nz","2020-01-09"
"Lifeguards brace for mayhem on beaches as swimmers and cars jostle for position","Stuff.co.nz","2020-01-09"
"Auckland restaurant Inca makes video to prove complaining customer wrong","Stuff.co.nz","2020-01-09"
"Extraordinary row breaks out over a glass of $14 Prosecco served at swanky restaurant","Daily Mail","2020-01-09"
"Otago policeman praised over pruning","Otago Daily Times","2020-01-09"
"'Bloody legend': Otago cop spotted pruning bush instead of handing out tickets","New Zealand Herald","2020-01-09"
"'Top cop' spotted pruning hedges in Otago instead of giving tickets","Newshub","2020-01-09"
"Police officer is spotted pruning hedges instead of giving tickets","Daily Mail","2020-01-09"
"Protest with digger may continue","Otago Daily Times","2020-01-09"
"Upset local protests by parking digger in Clyde main street","New Zealand Herald","2020-01-09"
"Christchurch student Fergus Simpson could be the youngest New Zealander fighting Australian fires","Stuff.co.nz","2020-01-09"
"Revealed: The baby names rejected by New Zealand officials in 2019","TVNZ","2020-01-09"
"Auckland couple overwhelmed with offers after venue double-booked wedding","New Zealand Herald","2020-01-09"
"Second woman charged with murder of Hamilton man","Stuff.co.nz","2020-01-09"
"Quiz: Morning trivia challenge January 8","Stuff.co.nz","2020-01-09"
"More water bans in pipeline for Far North after record dry weather in Northland","Stuff.co.nz","2020-01-09"
"River water use restricted in parched parts of Northland","Newshub","2020-01-09"
"'Charismatic' Auckland Judge Robert Ronayne 'deeply missed' by family","Stuff.co.nz","2020-01-09"
"Cyclist seriously injured after being run over by another cyclist in Auckland","Stuff.co.nz","2020-01-09"
"Taranaki rescue helicopter flies man to hospital following fall","Stuff.co.nz","2020-01-09"
"Truck carrying a load of beehives crashes south of Hamilton","TVNZ","2020-01-09"
"Truck driver 'seriously injured' after colliding with tractor carrying beehives","Newshub","2020-01-09"
"Man injured after truck and tractor crash, spilling beehives on to rural Waikato road","New Zealand Herald","2020-01-09"
"Waikato crash: One seriously injured, beehives spill onto road","RNZ","2020-01-09"
"Whakatane community furious over destroyed kiwi nesting home","TVNZ","2020-01-09"
"One dead after tractor rolls down bank in Kawarau Gorge","Otago Daily Times","2020-01-09"
"'Awkward date': Couple won't return to wedding venue that cancelled on them","New Zealand Herald","2020-01-09"
